2021,2.779945191476851
2022,2.5683897317282747
2023,2.9220401479756983
2024,2.155591763960801
2025,2.564029066147067
2026,2.859255903165323
2027,2.5757437811282893
2028,2.2107979958373205
2029,2.5181111505875653
2030,2.6595294773638147
2031,2.733445941090683
2032,2.104583721387924
2033,2.117912474129848
2034,2.597594866675106
2035,2.6642232857143906
2036,2.3877447381877497
2037,2.3654187398940336
2038,2.6367163389284505
2039,3.127696022989589
2040,2.5118231737650665
2041,2.5304973361019734
2042,3.5521177556865347
2043,2.277636491037754
2044,2.418236229600606
2045,2.5410694462997445
2046,2.4960709893705864
2047,2.275035252877928
2048,2.259024282570246
2049,2.7273307640730833
2050,2.591200171357103
2051,2.190644376472335
2052,2.3954950670253496
2053,2.3523996752624567
2054,1.9874740302669447
2055,2.5136238164981686
2056,2.4364503878495887
2057,2.5872717434181385
2058,2.423907920024253
2059,2.4701685686928267
2060,2.670992960738718
2061,2.2539677996489886
2062,2.1089907902488685
2063,2.415610041597095
2064,2.4343614192634293
2065,2.3524939312852684
2066,3.17705611138643
2067,2.390471371259425
2068,2.545480116107698
2069,2.536916169168083
2070,2.535759752605966
2071,2.633619632104928
2072,2.526266994982734
2073,2.0891012060747713
2074,3.0121717173050557
2075,2.2848080934659554
2076,2.6710843777850846
2077,2.3119342257830753
2078,2.5538513711937374
2079,2.266267653963517
2080,2.5124456502919696
2081,2.5700293250306028
2082,2.122912932828637
2083,2.3108066985450484
2084,2.4908226257557007
2085,2.7200248933599407
2086,2.256513654836643
2087,2.507031503007436
2088,2.3656586987355377
2089,2.404452049368561
2090,2.0801397261175216
2091,2.248603690774419
2092,2.249784361559934
2093,2.4414116637735925
2094,2.6347628291747327
2095,2.354981059277845
2096,2.315938115330515
2097,2.8520278000479626
2098,2.0582419741536535
2099,2.7481704035241226
2100,2.258462095830507
2101,2.0603406886430133
2102,2.170943650188621
2103,2.3342244971319017
2104,3.0662202777547245
2105,2.045929106696547
2106,2.7807681969558806
2107,2.1414213081969575
2108,2.149104245300848
2109,2.107160401932519
2110,2.953678997255513
2111,2.642726686272344
2112,2.260141418687948
2113,2.4321549705165193
2114,2.559524105320162
2115,3.1016766429210807
2116,2.430363985832646
2117,3.1174219765486764
2118,2.430408816418183
2119,2.5466351705761534
2120,2.0658315956801725
2121,2.4305851854317746
2122,2.1588515161710475
2123,2.1425977330274986
2124,2.2171911988040427
2125,1.8841148370482454
2126,2.2488206924195153
2127,2.4329145103001575
2128,3.071753340727814
2129,2.4562527103678464
2130,2.3264523699632815
2131,2.1125661632467843
2132,2.1203260222711315
2133,2.9248577226654224
2134,2.229504044204796
2135,2.8382396937120653
2136,2.2840824381808265
2137,2.3093101615082614
2138,2.61633185214633
2139,2.3282411358971067
2140,2.3732062171761754
2141,2.528387470916781
2142,2.421546697156117
2143,2.2562459372214625
2144,2.56169224186965
2145,2.657462432029272
2146,2.602259778600036
2147,2.2438206152088744
2148,2.6978062345786302
2149,1.9843055674548054
2150,2.0863692165103958
2151,2.595153220503765
2152,2.622713689568388
2153,2.146800370068545
2154,2.8769684173437113
2155,2.747940757655796
2156,2.285877827578041
2157,2.379593656544007
2158,2.9088922885996027
2159,2.2258082433425113
2160,2.364125783608858
2161,2.5346718047640926
2162,2.2390828156119675
2163,2.426528143942524
2164,2.305257044833615
2165,2.3759066931378188
2166,3.085870574490785
2167,2.5790919662916525
2168,2.0498617099897896
2169,2.3053833977791203
2170,2.266177930363219
2171,2.5311886903091447
2172,2.691773545658024
2173,2.2865737785237545
2174,2.2818460407803722
2175,2.175328354611609
2176,2.3787253759531763
2177,3.0268340650777703
2178,2.8284248041987126
2179,2.4153094443667236
2180,2.7405596396424636
2181,2.5402719872092208
2182,2.3055911999085836
2183,3.035076485016467
2184,2.520124598649746
2185,2.4018923865648736
2186,2.5321762091051574
2187,2.278971207095271
2188,2.067799845303427
2189,2.8139710836317766
2190,2.4274645577926774
2191,2.067967197383231
2192,3.0902906763181934
2193,2.419613997349423
2194,3.16015435305352
2195,3.1068889624932106
2196,2.485254990375083
2197,2.2614737654372616
2198,2.1762494628399045
2199,2.316367077650412
2200,2.1952918240953965
2201,2.673603946143578
2202,2.1327412350091137
2203,2.8315405689954716
2204,2.0723299294667767
2205,2.1356759212089007
2206,2.1195886669884016
2207,2.5027870775064116
2208,2.9267542938546
2209,2.6629199104688275
2210,2.4681341016331557
2211,2.415358830040281
2212,2.461610464878068
2213,3.0775787112115993
2214,3.0593431501297217
2215,2.1191870545707783
2216,3.033813013077526
2217,2.3529107248694445
2218,2.26367092353962
2219,2.40929042252396
2220,2.856221461092901
2221,2.237210453177258
2222,3.044568852365433
2223,3.3205712221630566
2224,2.9316387685567165
2225,2.1086447111006947
2226,1.9201935984184548
2227,2.649721530202212
2228,2.174547416637936
2229,2.1677145544060576
2230,2.2956648790738505
2231,2.5883282913141934
2232,2.2242121603579807
2233,2.5564154794949725
2234,2.7318132864564575
2235,1.9780491512649419
2236,2.50542359777743
2237,2.137151365520012
2238,2.7317275020192495
2239,2.867485985055854
2240,2.3758529235477837
2241,2.766770034766961
2242,2.352822534311035
2243,2.3624439895110867
2244,2.7893094033825103
2245,2.5351181360483843
2246,1.987698609408676
2247,2.258363159684335
2248,2.249809851048321
2249,2.364110379417622
2250,2.055744461654093
2251,2.1069857376815446
2252,2.8730052003752355
2253,2.338910482386529
2254,2.3552944501941027
2255,2.297246704697166
2256,2.3297105014571553
2257,2.498406259700739
2258,2.1579696706405422
2259,2.857658060828964
2260,2.687200180110758
2261,2.9690557156146324
2262,3.0832658113999623
2263,2.8696529426723028
2264,2.607445802365804
2265,2.1423179657634814
2266,2.7888570020220804
2267,2.5524514089249917
2268,2.2836556220927156
2269,2.3960112746799944
2270,2.1147488013047444
2271,2.16108184731915
2272,2.217930893676666
2273,2.1341279498322865
2274,2.3534744870934534
2275,2.292581454604896
2276,2.6740405493389825
2277,2.750989422018604
2278,2.246483297646542
2279,2.2707275208748974
2280,2.2160740599365023
2281,2.693912172781488
2282,2.5067125946123365
2283,2.356763019299949
2284,2.1329143980604597
2285,2.465140971098382
2286,2.1541833514862074
2287,2.6800904032166892
2288,2.4333809571397538
2289,2.483017708019786
2290,2.5701689060989215
2291,2.2888536477921786
2292,2.205610865122582
2293,2.2285241473905963
2294,2.6554284617713915
2295,2.6745343961141645
2296,2.2539690163532966
2297,2.2496550664910315
2298,2.4675875077364857
2299,2.448494028391115
2300,2.9210636020441645
